"","subID","time","block","difficulty","diffQ","diff","method","region","slopes","ints"
"2467","a16","prac","b09","P2","Q2",5,"LMER","parietal",-1.753029276,3.865770322
"2468","a16","prac","b09","P2","Q2",5,"LMER","occipital",-1.455141168,3.447516217
"2469","a16","prac","b09","P2","Q2",5,"FOOOF","frontal",-1.542029142,1.145278297
"2470","a16","prac","b09","P2","Q2",5,"FOOOF","central",-1.89514108,1.789954014
"2471","a16","prac","b09","P2","Q2",5,"FOOOF","parietal",-1.782355759,1.665617858
"2472","a16","prac","b09","P2","Q2",5,"FOOOF","occipital",-1.519386427,1.510096991
"2473","a16","prac","b10","P3","Q2",6,"LMER","frontal",-1.552317112,2.757209685
"2474","a16","prac","b10","P3","Q2",6,"LMER","central",-1.915727887,4.333679309
"2475","a16","prac","b10","P3","Q2",6,"LMER","parietal",-1.852804893,4.03910167
"2476","a16","prac","b10","P3","Q2",6,"LMER","occipital",-1.461730691,3.386108312
"2477","a16","prac","b10","P3","Q2",6,"FOOOF","frontal",-1.486220379,1.109525057
"2478","a16","prac","b10","P3","Q2",6,"FOOOF","central",-1.842243541,1.761951136
"2479","a16","prac","b10","P3","Q2",6,"FOOOF","parietal",-1.856366834,1.729366725
"2480","a16","prac","b10","P3","Q2",6,"FOOOF","occipital",-1.555712324,1.512437124
"2481","a16","prac","b11","P3","Q2",6,"LMER","frontal",-1.501900648,2.59435587
"2482","a16","prac","b11","P3","Q2",6,"LMER","central",-1.872812338,4.194159448
"2483","a16","prac","b11","P3","Q2",6,"LMER","parietal",-1.814598955,3.953801325
"2484","a16","prac","b11","P3","Q2",6,"LMER","occipital",-1.479481584,3.396472478
"2485","a16","prac","b11","P3","Q2",6,"FOOOF","frontal",-1.401650401,0.988746952
"2486","a16","prac","b11","P3","Q2",6,"FOOOF","central",-1.800893828,1.658240024
"2487","a16","prac","b11","P3","Q2",6,"FOOOF","parietal",-1.759494491,1.623679521
"2488","a16","prac","b11","P3","Q2",6,"FOOOF","occipital",-1.513801334,1.446342861
"2489","a16","prac","b12","E1","Q3",7,"LMER","frontal",-1.678320929,2.998800062
"2490","a16","prac","b12","E1","Q3",7,"LMER","central",-1.960995794,4.366478793
"2491","a16","prac","b12","E1","Q3",7,"LMER","parietal",-1.823230416,3.953580403
"2492","a16","prac","b12","E1","Q3",7,"LMER","occipital",-1.453042319,3.338596401
"2493","a16","prac","b12","E1","Q3",7,"FOOOF","frontal",-1.585944488,1.177809619
"2494","a16","prac","b12","E1","Q3",7,"FOOOF","central",-1.832633891,1.713136316
"2495","a16","prac","b12","E1","Q3",7,"FOOOF","parietal",-1.78066008,1.625445835
"2496","a16","prac","b12","E1","Q3",7,"FOOOF","occipital",-1.507622479,1.432334472
"2497","a16","prac","b13","E1","Q3",7,"LMER","frontal",-1.524850644,2.709088879
"2498","a16","prac","b13","E1","Q3",7,"LMER","central",-1.937235807,4.382931524
"2499","a16","prac","b13","E1","Q3",7,"LMER","parietal",-1.790442334,3.938758956
"2500","a16","prac","b13","E1","Q3",7,"LMER","occipital",-1.4777951,3.425339429
"2501","a16","prac","b13","E1","Q3",7,"FOOOF","frontal",-1.424510535,1.04103194
"2502","a16","prac","b13","E1","Q3",7,"FOOOF","central",-1.821757618,1.708275825
"2503","a16","prac","b13","E1","Q3",7,"FOOOF","parietal",-1.800904111,1.647909325
"2504","a16","prac","b13","E1","Q3",7,"FOOOF","occipital",-1.575301458,1.529625649
"2505","a16","prac","b14","E1","Q3",7,"LMER","frontal",-1.503415123,2.696945023
"2506","a16","prac","b14","E1","Q3",7,"LMER","central",-1.941190751,4.41827287
"2507","a16","prac","b14","E1","Q3",7,"LMER","parietal",-1.802355762,4.000345223
"2508","a16","prac","b14","E1","Q3",7,"LMER","occipital",-1.441260647,3.355684342
"2509","a16","prac","b14","E1","Q3",7,"FOOOF","frontal",-1.498481544,1.167349962
"2510","a16","prac","b14","E1","Q3",7,"FOOOF","central",-1.972526482,1.857270745
"2511","a16","prac","b14","E1","Q3",7,"FOOOF","parietal",-1.834244532,1.69117543
"2512","a16","prac","b14","E1","Q3",7,"FOOOF","occipital",-1.535725246,1.508562645
"2513","a16","prac","b15","E1","Q3",7,"LMER","frontal",-1.588021558,2.778698502
"2514","a16","prac","b15","E1","Q3",7,"LMER","central",-1.894961709,4.21207762
"2515","a16","prac","b15","E1","Q3",7,"LMER","parietal",-1.788848537,3.896415797
"2516","a16","prac","b15","E1","Q3",7,"LMER","occipital",-1.49621903,3.44600636
"2517","a16","prac","b15","E1","Q3",7,"FOOOF","frontal",-1.52052992,1.112077852
"2518","a16","prac","b15","E1","Q3",7,"FOOOF","central",-1.850583765,1.742321263
"2519","a16","prac","b15","E1","Q3",7,"FOOOF","parietal",-1.834559701,1.713730301
"2520","a16","prac","b15","E1","Q3",7,"FOOOF","occipital",-1.519196987,1.470407698
"2521","a16","prac","b16","E1","Q3",7,"LMER","frontal",-1.661263761,2.955800267
"2522","a16","prac","b16","E1","Q3",7,"LMER","central",-2.004955025,4.521653089
"2523","a16","prac","b16","E1","Q3",7,"LMER","parietal",-1.834808552,4.033999698
"2524","a16","prac","b16","E1","Q3",7,"LMER","occipital",-1.438362347,3.32299304
"2525","a16","prac","b16","E1","Q3",7,"FOOOF","frontal",-1.64867165,1.238468246
"2526","a16","prac","b16","E1","Q3",7,"FOOOF","central",-1.947879868,1.871209141
"2527","a16","prac","b16","E1","Q3",7,"FOOOF","parietal",-1.841676164,1.728093345
"2528","a16","prac","b16","E1","Q3",7,"FOOOF","occipital",-1.550482134,1.497703241
"2529","a16","prac","b17","E1","Q3",7,"LMER","frontal",-1.570022344,2.745274716
"2530","a16","prac","b17","E1","Q3",7,"LMER","central",-1.930751393,4.324898807
"2531","a16","prac","b17","E1","Q3",7,"LMER","parietal",-1.81165496,3.974333624
"2532","a16","prac","b17","E1","Q3",7,"LMER","occipital",-1.482360493,3.444222104
"2533","a16","prac","b17","E1","Q3",7,"FOOOF","frontal",-1.538949538,1.116471356
"2534","a16","prac","b17","E1","Q3",7,"FOOOF","central",-1.974952352,1.854877419
"2535","a16","prac","b17","E1","Q3",7,"FOOOF","parietal",-1.820291735,1.689572788
"2536","a16","prac","b17","E1","Q3",7,"FOOOF","occipital",-1.584636203,1.517493396
"2537","a16","prac","b18","E1","Q3",7,"LMER","frontal",-1.580331409,2.759676359
"2538","a16","prac","b18","E1","Q3",7,"LMER","central",-1.861141021,4.182545395
"2539","a16","prac","b18","E1","Q3",7,"LMER","parietal",-1.747615583,3.822665663
"2540","a16","prac","b18","E1","Q3",7,"LMER","occipital",-1.455242493,3.353703923
"2541","a16","prac","b18","E1","Q3",7,"FOOOF","frontal",-1.461656801,1.046036
"2542","a16","prac","b18","E1","Q3",7,"FOOOF","central",-1.723274999,1.615267158
"2543","a16","prac","b18","E1","Q3",7,"FOOOF","parietal",-1.688474653,1.545697683
"2544","a16","prac","b18","E1","Q3",7,"FOOOF","occipital",-1.544260125,1.496786461
"2545","a16","prac","b19","E1","Q3",7,"LMER","frontal",-1.683815858,2.942224651
"2546","a16","prac","b19","E1","Q3",7,"LMER","central",-1.940666439,4.251000152
"2547","a16","prac","b19","E1","Q3",7,"LMER","parietal",-1.759762206,3.807961652
"2548","a16","prac","b19","E1","Q3",7,"LMER","occipital",-1.38249782,3.171758978
"2549","a16","prac","b19","E1","Q3",7,"FOOOF","frontal",-1.596444041,1.154945779
"2550","a16","prac","b19","E1","Q3",7,"FOOOF","central",-1.913498641,1.756084216
"2551","a16","prac","b19","E1","Q3",7,"FOOOF","parietal",-1.790039484,1.631903976
"2552","a16","prac","b19","E1","Q3",7,"FOOOF","occipital",-1.474980435,1.40796086
"2553","a16","prac","b20","E2","Q3",8,"LMER","frontal",-1.711926989,3.080849283
"2554","a16","prac","b20","E2","Q3",8,"LMER","central",-2.09698796,4.73396227
"2555","a16","prac","b20","E2","Q3",8,"LMER","parietal",-1.936116582,4.274196834
"2556","a16","prac","b20","E2","Q3",8,"LMER","occipital",-1.509545404,3.497168243
"2557","a16","prac","b20","E2","Q3",8,"FOOOF","frontal",-1.783411161,1.402341602
"2558","a16","prac","b20","E2","Q3",8,"FOOOF","central",-1.97989174,1.896392806
"2559","a16","prac","b20","E2","Q3",8,"FOOOF","parietal",-1.894969507,1.782106831
"2560","a16","prac","b20","E2","Q3",8,"FOOOF","occipital",-1.600284733,1.56844074
"2561","a17","prac","b01","N1","Q1",1,"LMER","frontal",-1.800645566,3.883900559
"2562","a17","prac","b01","N1","Q1",1,"LMER","central",-1.803616963,3.983699245
"2563","a17","prac","b01","N1","Q1",1,"LMER","parietal",-1.735118304,3.787277589
"2564","a17","prac","b01","N1","Q1",1,"LMER","occipital",-1.598358109,3.377484852
"2565","a17","prac","b01","N1","Q1",1,"FOOOF","frontal",-1.812779884,1.707694115
"2566","a17","prac","b01","N1","Q1",1,"FOOOF","central",-1.442824396,1.263855249
"2567","a17","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.675427502,1.560038711
"2568","a17","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.658956291,1.466133471
"2569","a17","prac","b02","N2","Q1",2,"LMER","frontal",-1.749784848,3.735962327
"2570","a17","prac","b02","N2","Q1",2,"LMER","central",-1.790533918,3.973126779
"2571","a17","prac","b02","N2","Q1",2,"LMER","parietal",-1.700753685,3.707377739
"2572","a17","prac","b02","N2","Q1",2,"LMER","occipital",-1.55680244,3.268875572
"2573","a17","prac","b02","N2","Q1",2,"FOOOF","frontal",-1.753387828,1.634832819
"2574","a17","prac","b02","N2","Q1",2,"FOOOF","central",-1.617567267,1.498910109
"2575","a17","prac","b02","N2","Q1",2,"FOOOF","parietal",-1.630085752,1.510256662
"2576","a17","prac","b02","N2","Q1",2,"FOOOF","occipital",-1.523757278,1.367402286
"2577","a17","prac","b03","N2","Q1",2,"LMER","frontal",-1.680588765,3.625516476
"2578","a17","prac","b03","N2","Q1",2,"LMER","central",-1.731549942,3.896747029
"2579","a17","prac","b03","N2","Q1",2,"LMER","parietal",-1.652146291,3.625937893
"2580","a17","prac","b03","N2","Q1",2,"LMER","occipital",-1.508557087,3.145450964
"2581","a17","prac","b03","N2","Q1",2,"FOOOF","frontal",-1.691365559,1.592488662
"2582","a17","prac","b03","N2","Q1",2,"FOOOF","central",-1.546626815,1.447969626
"2583","a17","prac","b03","N2","Q1",2,"FOOOF","parietal",-1.630761814,1.556272705
"2584","a17","prac","b03","N2","Q1",2,"FOOOF","occipital",-1.493441578,1.352133185
"2585","a17","prac","b04","N2","Q1",2,"LMER","frontal",-1.72620578,3.790484976
"2586","a17","prac","b04","N2","Q1",2,"LMER","central",-1.712197777,3.874824475
"2587","a17","prac","b04","N2","Q1",2,"LMER","parietal",-1.598735427,3.556353189
"2588","a17","prac","b04","N2","Q1",2,"LMER","occipital",-1.472326113,3.140236354
"2589","a17","prac","b04","N2","Q1",2,"FOOOF","frontal",-1.736771328,1.665299856
"2590","a17","prac","b04","N2","Q1",2,"FOOOF","central",-1.516433165,1.43087326
"2591","a17","prac","b04","N2","Q1",2,"FOOOF","parietal",-1.371988462,1.25857321
"2592","a17","prac","b04","N2","Q1",2,"FOOOF","occipital",-1.530442508,1.372488815
"2593","a17","prac","b05","N3","Q1",3,"LMER","frontal",-1.739591432,3.744691933
"2594","a17","prac","b05","N3","Q1",3,"LMER","central",-1.734370519,3.86619673
"2595","a17","prac","b05","N3","Q1",3,"LMER","parietal",-1.652851152,3.651359988
"2596","a17","prac","b05","N3","Q1",3,"LMER","occipital",-1.524863477,3.263945119
"2597","a17","prac","b05","N3","Q1",3,"FOOOF","frontal",-1.764913282,1.6577812
"2598","a17","prac","b05","N3","Q1",3,"FOOOF","central",-1.574691687,1.460166121
"2599","a17","prac","b05","N3","Q1",3,"FOOOF","parietal",-1.776516608,1.617051631
"2600","a17","prac","b05","N3","Q1",3,"FOOOF","occipital",-1.43163822,1.284619684
"2601","a17","prac","b06","P1","Q2",4,"LMER","frontal",-1.732874741,3.754898413
"2602","a17","prac","b06","P1","Q2",4,"LMER","central",-1.746683641,3.938881207
"2603","a17","prac","b06","P1","Q2",4,"LMER","parietal",-1.649006033,3.655290145
"2604","a17","prac","b06","P1","Q2",4,"LMER","occipital",-1.512058965,3.167759162
"2605","a17","prac","b06","P1","Q2",4,"FOOOF","frontal",-1.7470046,1.652565732
"2606","a17","prac","b06","P1","Q2",4,"FOOOF","central",-1.527322492,1.420914469
"2607","a17","prac","b06","P1","Q2",4,"FOOOF","parietal",-1.641920949,1.582277705
"2608","a17","prac","b06","P1","Q2",4,"FOOOF","occipital",-1.431671899,1.264757348
"2609","a17","prac","b07","P1","Q2",4,"LMER","frontal",-1.824574915,3.944511556
"2610","a17","prac","b07","P1","Q2",4,"LMER","central",-1.848790242,4.159805099
"2611","a17","prac","b07","P1","Q2",4,"LMER","parietal",-1.747844255,3.847458497
"2612","a17","prac","b07","P1","Q2",4,"LMER","occipital",-1.559834672,3.243704771
"2613","a17","prac","b07","P1","Q2",4,"FOOOF","frontal",-1.634996576,1.46209419
"2614","a17","prac","b07","P1","Q2",4,"FOOOF","central",-1.617659191,1.492765062
"2615","a17","prac","b07","P1","Q2",4,"FOOOF","parietal",-1.57509555,1.435227301
"2616","a17","prac","b07","P1","Q2",4,"FOOOF","occipital",-1.564726681,1.413716775
"2617","a17","prac","b08","P1","Q2",4,"LMER","frontal",-1.73627545,3.740030563
"2618","a17","prac","b08","P1","Q2",4,"LMER","central",-1.750252352,3.958198719
"2619","a17","prac","b08","P1","Q2",4,"LMER","parietal",-1.646635217,3.642358325
"2620","a17","prac","b08","P1","Q2",4,"LMER","occipital",-1.457898113,3.046207639
"2621","a17","prac","b08","P1","Q2",4,"FOOOF","frontal",-1.758889615,1.653362415
"2622","a17","prac","b08","P1","Q2",4,"FOOOF","central",-1.525839239,1.42185573
"2623","a17","prac","b08","P1","Q2",4,"FOOOF","parietal",-1.777867835,1.687848238
"2624","a17","prac","b08","P1","Q2",4,"FOOOF","occipital",-1.394998663,1.227252836
"2625","a17","prac","b09","P2","Q2",5,"LMER","frontal",-1.724776182,3.704528035
"2626","a17","prac","b09","P2","Q2",5,"LMER","central",-1.749064984,3.958111461
"2627","a17","prac","b09","P2","Q2",5,"LMER","parietal",-1.637437441,3.613462461
"2628","a17","prac","b09","P2","Q2",5,"LMER","occipital",-1.466233659,3.038959011
"2629","a17","prac","b09","P2","Q2",5,"FOOOF","frontal",-1.739542325,1.630796783
"2630","a17","prac","b09","P2","Q2",5,"FOOOF","central",-1.801724356,1.67410954
"2631","a17","prac","b09","P2","Q2",5,"FOOOF","parietal",-1.314991853,1.101567167
"2632","a17","prac","b09","P2","Q2",5,"FOOOF","occipital",-1.377530723,1.120829524
"2633","a17","prac","b10","P3","Q2",6,"LMER","frontal",-1.864029322,3.970997816
"2634","a17","prac","b10","P3","Q2",6,"LMER","central",-1.89295099,4.223604838
"2635","a17","prac","b10","P3","Q2",6,"LMER","parietal",-1.770654227,3.848891594
"2636","a17","prac","b10","P3","Q2",6,"LMER","occipital",-1.591280375,3.280815414
"2637","a17","prac","b10","P3","Q2",6,"FOOOF","frontal",-1.708349573,1.51744451
"2638","a17","prac","b10","P3","Q2",6,"FOOOF","central",-1.77528279,1.622542664
"2639","a17","prac","b10","P3","Q2",6,"FOOOF","parietal",-1.726176374,1.530168966
"2640","a17","prac","b10","P3","Q2",6,"FOOOF","occipital",-1.663819255,1.473633026
"2641","a17","prac","b11","P3","Q2",6,"LMER","frontal",-1.769919482,3.75637089
"2642","a17","prac","b11","P3","Q2",6,"LMER","central",-1.876119977,4.214406513
"2643","a17","prac","b11","P3","Q2",6,"LMER","parietal",-1.753640899,3.867981039
"2644","a17","prac","b11","P3","Q2",6,"LMER","occipital",-1.572756223,3.325416649
"2645","a17","prac","b11","P3","Q2",6,"FOOOF","frontal",-1.56375784,1.364492539
"2646","a17","prac","b11","P3","Q2",6,"FOOOF","central",-1.890011684,1.849193277
"2647","a17","prac","b11","P3","Q2",6,"FOOOF","parietal",-2.012364331,1.888873412
"2648","a17","prac","b11","P3","Q2",6,"FOOOF","occipital",-1.805338597,1.597959646
"2649","a17","prac","b12","P3","Q2",6,"LMER","frontal",-1.772508968,3.759266831
"2650","a17","prac","b12","P3","Q2",6,"LMER","central",-1.807266092,4.081513291
"2651","a17","prac","b12","P3","Q2",6,"LMER","parietal",-1.711108916,3.761724855
"2652","a17","prac","b12","P3","Q2",6,"LMER","occipital",-1.583642731,3.302115907
"2653","a17","prac","b12","P3","Q2",6,"FOOOF","frontal",-1.586224552,1.398473679
"2654","a17","prac","b12","P3","Q2",6,"FOOOF","central",-1.669112344,1.594870221
"2655","a17","prac","b12","P3","Q2",6,"FOOOF","parietal",-1.901273558,1.765256471
"2656","a17","prac","b12","P3","Q2",6,"FOOOF","occipital",-1.585223436,1.437031977
"2657","a17","prac","b13","E1","Q3",7,"LMER","frontal",-1.769587578,3.83120741
"2658","a17","prac","b13","E1","Q3",7,"LMER","central",-1.780565719,4.04172131
"2659","a17","prac","b13","E1","Q3",7,"LMER","parietal",-1.701849492,3.793795274
"2660","a17","prac","b13","E1","Q3",7,"LMER","occipital",-1.515007909,3.162270985
"2661","a17","prac","b13","E1","Q3",7,"FOOOF","frontal",-1.76790744,1.672396626
"2662","a17","prac","b13","E1","Q3",7,"FOOOF","central",-1.545370619,1.460785968
"2663","a17","prac","b13","E1","Q3",7,"FOOOF","parietal",-1.84429014,1.746797175
"2664","a17","prac","b13","E1","Q3",7,"FOOOF","occipital",-1.678057507,1.453225026
"2665","a17","prac","b14","E1","Q3",7,"LMER","frontal",-1.745904146,3.734207323
"2666","a17","prac","b14","E1","Q3",7,"LMER","central",-1.802931171,4.080759363
"2667","a17","prac","b14","E1","Q3",7,"LMER","parietal",-1.675438346,3.729098698
"2668","a17","prac","b14","E1","Q3",7,"LMER","occipital",-1.467261758,3.072950572
"2669","a17","prac","b14","E1","Q3",7,"FOOOF","frontal",-1.568384708,1.401085415
"2670","a17","prac","b14","E1","Q3",7,"FOOOF","central",-1.607480576,1.522434019
"2671","a17","prac","b14","E1","Q3",7,"FOOOF","parietal",-1.482674647,1.349368725
"2672","a17","prac","b14","E1","Q3",7,"FOOOF","occipital",-1.608776631,1.445092946
"2673","a17","prac","b15","E1","Q3",7,"LMER","frontal",-1.799818019,3.922423538
"2674","a17","prac","b15","E1","Q3",7,"LMER","central",-1.859251998,4.231152559
"2675","a17","prac","b15","E1","Q3",7,"LMER","parietal",-1.726540363,3.837988122
"2676","a17","prac","b15","E1","Q3",7,"LMER","occipital",-1.532302648,3.283259942
"2677","a17","prac","b15","E1","Q3",7,"FOOOF","frontal",-1.801771443,1.715905511
"2678","a17","prac","b15","E1","Q3",7,"FOOOF","central",-1.631898944,1.545285234
"2679","a17","prac","b15","E1","Q3",7,"FOOOF","parietal",-1.678476421,1.533715914
"2680","a17","prac","b15","E1","Q3",7,"FOOOF","occipital",-1.591539938,1.430787571
"2681","a17","prac","b16","E1","Q3",7,"LMER","frontal",-1.775202175,3.824633955
"2682","a17","prac","b16","E1","Q3",7,"LMER","central",-1.839132768,4.193919095
"2683","a17","prac","b16","E1","Q3",7,"LMER","parietal",-1.73407759,3.904638863
"2684","a17","prac","b16","E1","Q3",7,"LMER","occipital",-1.525963867,3.228800411
"2685","a17","prac","b16","E1","Q3",7,"FOOOF","frontal",-1.576099383,1.398320041
"2686","a17","prac","b16","E1","Q3",7,"FOOOF","central",-1.789331682,1.644817449
"2687","a17","prac","b16","E1","Q3",7,"FOOOF","parietal",-1.543272427,1.442120703
"2688","a17","prac","b16","E1","Q3",7,"FOOOF","occipital",-1.43945232,1.281630507
"2689","a17","prac","b17","E2","Q3",8,"LMER","frontal",-1.807936251,4.004383011
"2690","a17","prac","b17","E2","Q3",8,"LMER","central",-1.859353922,4.310983563
"2691","a17","prac","b17","E2","Q3",8,"LMER","parietal",-1.757465289,4.010125987
"2692","a17","prac","b17","E2","Q3",8,"LMER","occipital",-1.590008204,3.455159245
"2693","a17","prac","b17","E2","Q3",8,"FOOOF","frontal",-1.633993512,1.518081258
"2694","a17","prac","b17","E2","Q3",8,"FOOOF","central",-1.636516198,1.580689646
"2695","a17","prac","b17","E2","Q3",8,"FOOOF","parietal",-1.694250909,1.582212306
"2696","a17","prac","b17","E2","Q3",8,"FOOOF","occipital",-1.65199374,1.522815066
"2697","a17","prac","b18","E2","Q3",8,"LMER","frontal",-1.777985045,3.878172523
"2698","a17","prac","b18","E2","Q3",8,"LMER","central",-1.811307338,4.138288765
"2699","a17","prac","b18","E2","Q3",8,"LMER","parietal",-1.706506036,3.845339017
"2700","a17","prac","b18","E2","Q3",8,"LMER","occipital",-1.500362996,3.185646733
"2701","a17","prac","b18","E2","Q3",8,"FOOOF","frontal",-1.798542522,1.712665848
"2702","a17","prac","b18","E2","Q3",8,"FOOOF","central",-1.814591316,1.806432128
"2703","a17","prac","b18","E2","Q3",8,"FOOOF","parietal",-1.767454654,1.620175491
"2704","a17","prac","b18","E2","Q3",8,"FOOOF","occipital",-1.366067733,1.144453168
"2705","a17","prac","b19","E2","Q3",8,"LMER","frontal",-1.632908824,3.495285764
"2706","a17","prac","b19","E2","Q3",8,"LMER","central",-1.777340883,4.058625822
"2707","a17","prac","b19","E2","Q3",8,"LMER","parietal",-1.691026258,3.800235891
"2708","a17","prac","b19","E2","Q3",8,"LMER","occipital",-1.533823233,3.284147901
"2709","a17","prac","b19","E2","Q3",8,"FOOOF","frontal",-1.265404636,0.974189078
